node value
269 , 0.342140
270 , 0.970567
271 , 0.180723
272 , 0.970567
273 , 0.234808
274 , 0.295898
275 , 0.427643
276 , 0.360853
277 , 1.000000
278 , 0.730411
279 , 1.000000
280 , 0.405991
281 , 0.339806
282 , 0.492739
283 , 0.978534
284 , 0.590690
285 , 0.730411
286 , 1.000000
287 , 1.000000
288 , 0.330049
289 , 0.568819
290 , 0.180723
291 , 0.357970
292 , 0.209302
293 , 0.185581
294 , 0.730411
295 , 0.291859
296 , 0.227191
297 , 0.605890
298 , 0.730411
299 , 0.209302
300 , 0.265534
301 , 1.000000
302 , 0.209302
303 , 0.730411
304 , 0.730411
305 , 0.385987
306 , 0.585119
307 , 0.497345
308 , 0.460317
309 , 0.359100
310 , 0.730411
311 , 0.730411
312 , 0.174757
313 , 1.000000
314 , 1.000000
315 , 0.289896
316 , 0.213811
317 , 0.484057
318 , 0.190476
319 , 0.458936
320 , 0.358638
321 , 0.329180
322 , 0.364563
323 , 0.209302
324 , 0.325502
325 , 0.730411
326 , 0.695826
327 , 1.000000
328 , 0.730411
329 , 0.471118
330 , 0.379659
331 , 0.197494
332 , 0.730411
333 , 0.875743
334 , 0.730411
335 , 0.190476
336 , 0.227245
337 , 0.730411
338 , 0.445762
339 , 0.425226
340 , 0.881808
341 , 0.581281
342 , 0.181626
343 , 0.471043
344 , 0.170197
345 , 0.207562
346 , 0.187136
347 , 0.172238
348 , 0.515155
349 , 0.211538
350 , 0.327133
351 , 0.730411
352 , 0.730411
353 , 0.272187
354 , 0.326519
355 , 0.362500
356 , 0.730411
357 , 0.236978
358 , 0.209302
359 , 0.956851
360 , 0.188404
361 , 0.730411
362 , 0.339806
363 , 0.227744
364 , 0.308678
365 , 0.308678
366 , 0.887984
367 , 0.243895
368 , 0.303106
369 , 0.780358
370 , 0.210965
371 , 0.215650
372 , 0.205435
373 , 0.267085
374 , 0.209302
375 , 0.226483
376 , 0.187853
377 , 0.435324
378 , 0.340676
379 , 0.305159
380 , 0.254297
381 , 0.462984
382 , 0.165275
383 , 1.000000
384 , 0.209319
385 , 1.000000
386 , 0.170732
387 , 0.536231
388 , 0.190660
389 , 0.527924
390 , 1.000000
391 , 0.691369
392 , 1.000000
393 , 0.180723
394 , 0.730411
395 , 0.797101
396 , 0.418934
397 , 0.780358
398 , 0.183972
399 , 0.410754
400 , 0.222164
401 , 0.225875
402 , 0.190476
403 , 0.203968
404 , 0.274390
405 , 0.213971
406 , 0.671485
407 , 0.317107
408 , 0.280119
409 , 0.431931
410 , 0.730411
411 , 0.853224
412 , 0.730411
413 , 0.425937
414 , 0.730411
415 , 0.513719
416 , 0.211916
417 , 0.275452
418 , 0.238976
419 , 0.515261
420 , 0.170732
421 , 0.730411
422 , 0.180723
423 , 0.483766
424 , 0.190476
425 , 0.209302
426 , 0.165644
427 , 0.316609
428 , 0.203968
429 , 0.344484
430 , 0.190476
431 , 0.730411
432 , 0.730411
433 , 0.730411
434 , 0.490165
435 , 1.000000
436 , 0.215118
437 , 0.550496
438 , 0.209302
439 , 0.568443
440 , 0.378269
441 , 0.261052
442 , 0.262226
443 , 0.528874
444 , 1.000000
445 , 0.702440
446 , 0.189526
447 , 0.180723
448 , 0.188306
449 , 1.000000
450 , 0.184203
451 , 0.190404
452 , 0.190476
453 , 0.730411
454 , 0.174757
455 , 0.495942
456 , 0.271709
457 , 0.185534
458 , 0.209302
459 , 0.185534
460 , 0.730411
461 , 0.165644
462 , 0.182381
463 , 0.260463
464 , 0.297562
465 , 0.253548
466 , 0.260870
467 , 0.280423
468 , 0.180723
469 , 0.212705
470 , 0.260870
471 , 0.276903
472 , 0.201281
473 , 0.604651
474 , 0.160719
475 , 0.190476
476 , 0.270193
477 , 0.189352
478 , 1.000000
479 , 0.262439
480 , 0.218996
481 , 0.200504
482 , 0.354518
483 , 0.466368
484 , 0.220132
485 , 0.276488
486 , 0.198057
487 , 0.361335
488 , 0.181525
489 , 0.180723
490 , 0.186846
491 , 0.223913
492 , 1.000000
493 , 0.307113
494 , 0.186448
495 , 0.283241
496 , 0.160719
497 , 0.194750
498 , 0.257282
499 , 0.217496
500 , 0.180723
501 , 0.190660
502 , 0.454449
503 , 0.209302
504 , 0.217496
505 , 0.385542
506 , 0.308288
507 , 0.186004
508 , 0.504854
509 , 0.259763
510 , 0.504854
511 , 0.193367
512 , 0.407072
513 , 0.209302
514 , 0.385542
515 , 0.284895
516 , 0.305802
517 , 0.337629
518 , 0.180723
519 , 0.278863
520 , 0.499147
521 , 0.346670
522 , 0.170732
523 , 0.180723
524 , 0.243472
525 , 0.231130
526 , 0.345538
527 , 0.413388
528 , 0.318222
529 , 0.197019
530 , 0.334854
531 , 0.247501
532 , 0.209302
533 , 0.222692
534 , 0.396537
535 , 0.270109
536 , 0.157025
537 , 0.247501
538 , 0.550329
539 , 1.000000
540 , 0.284895
541 , 0.389950
542 , 0.167832
543 , 1.000000
544 , 0.245431
545 , 0.245431
546 , 0.190461
547 , 0.199726
548 , 0.258300
549 , 0.700338
550 , 0.206997
551 , 0.291335
552 , 0.163934
553 , 0.423943
554 , 0.226807
555 , 0.212439
556 , 0.212439
557 , 0.350251
558 , 0.277507
559 , 0.170732
560 , 0.190476
561 , 0.231130
562 , 0.337791
563 , 0.264918
564 , 0.244588
565 , 0.240120
566 , 0.261513
567 , 0.352831
568 , 0.328133
569 , 0.197387
570 , 0.433333
571 , 0.245431
572 , 0.180087
573 , 0.190476
574 , 0.232506
575 , 0.216704
576 , 0.274390
577 , 0.219787
578 , 0.309255
579 , 0.249326
580 , 0.241625
581 , 0.478853
582 , 0.170732
583 , 0.174757
584 , 0.301730
585 , 0.246305
586 , 0.773553
587 , 0.240777
588 , 1.000000
589 , 0.160719
590 , 0.226531
591 , 0.225856
592 , 0.180723
593 , 0.175813
594 , 0.186959
595 , 0.180723
596 , 0.207767
597 , 0.429199
598 , 0.412133
599 , 0.274127
600 , 0.429568
601 , 0.262996
602 , 0.209302
603 , 0.209302
604 , 0.222769
605 , 0.385542
606 , 0.194477
607 , 0.220132
608 , 0.385542
609 , 0.201205
610 , 0.475264
611 , 0.180723
612 , 0.227245
613 , 0.172238
614 , 0.364348
615 , 0.215650
616 , 0.179651
617 , 0.254297
618 , 0.375826
619 , 1.000000
620 , 0.222561
621 , 0.637088
622 , 0.216704
623 , 0.190476
624 , 0.329903
625 , 0.190476
626 , 0.280423
627 , 0.180723
628 , 0.230922
629 , 0.406467
630 , 0.217880
631 , 0.246278
632 , 0.198169
633 , 0.190476
634 , 0.385542
635 , 0.178463
636 , 0.620147
637 , 0.385542
638 , 0.162562
639 , 0.189780
640 , 0.321318
641 , 0.180723
642 , 0.364348
643 , 0.858414
644 , 0.190476
645 , 0.253260
646 , 0.362500
647 , 1.000000
648 , 0.174757
649 , 0.174757
650 , 0.174757
651 , 0.360755
652 , 1.000000
653 , 0.174757
654 , 0.349727
655 , 0.437682
656 , 0.245488
657 , 0.572145
658 , 0.174757
659 , 0.308943
660 , 0.844014
661 , 0.250224
662 , 0.657659
663 , 0.249089
664 , 0.209302
665 , 0.200696
666 , 0.190404
667 , 0.381095
668 , 0.233212
669 , 0.405565
670 , 0.274127
671 , 0.695081
672 , 0.308420
673 , 0.178890
674 , 0.260870
675 , 0.260870
676 , 0.296844
677 , 0.190476
678 , 0.203968
679 , 0.339036
680 , 0.284136
681 , 0.346639
682 , 0.252039
683 , 0.385542
684 , 0.185190
685 , 0.481014
686 , 0.995636
687 , 0.324753
688 , 0.230073
689 , 0.241238
690 , 0.293373
691 , 0.330289
692 , 0.203016
693 , 0.276488
694 , 0.209302
695 , 0.530721
696 , 0.174757
697 , 0.385542
698 , 0.714472
699 , 0.186959
700 , 0.160494
701 , 0.180723
702 , 0.180723
703 , 0.180723
704 , 0.537415
705 , 0.211586
706 , 0.178352
707 , 1.000000
708 , 0.260870
709 , 0.174757
710 , 0.190476
711 , 0.525581
712 , 0.403166
713 , 0.180723
714 , 0.183971
715 , 0.237668
716 , 0.225781
717 , 0.385542
718 , 0.527231
719 , 0.174757
720 , 0.174757
721 , 0.231760
722 , 0.180723
723 , 0.903499
724 , 0.198741
725 , 0.172016
726 , 0.163934
727 , 0.174871
728 , 0.218996
729 , 0.173129
730 , 0.174757
731 , 0.580247
732 , 0.288018
733 , 0.190077
734 , 0.268343
735 , 0.214244
736 , 0.190476
737 , 0.209302
738 , 0.480389
739 , 0.162562
740 , 0.430351
741 , 0.261513
742 , 0.174757
743 , 0.425998
744 , 0.237534
745 , 0.190476
746 , 0.336190
747 , 0.466368
748 , 0.170732
749 , 0.418272
750 , 0.360755
751 , 0.190476
752 , 0.261621
753 , 0.260870
754 , 0.257282
755 , 0.490988
756 , 0.304762
757 , 0.396092
758 , 0.190476
759 , 0.298601
760 , 0.190476
761 , 0.257282
762 , 0.174757
763 , 0.209302
764 , 1.000000
765 , 1.000000
766 , 0.190476
767 , 0.262740
768 , 0.321318
769 , 0.559744
770 , 0.194477
771 , 0.169202
772 , 0.167832
773 , 0.260870
774 , 0.366512
775 , 1.000000
776 , 0.189780
777 , 0.536098
778 , 0.260870
779 , 0.167832
780 , 0.396698
781 , 0.304762
782 , 0.190476
783 , 0.406485
784 , 0.198741
785 , 0.167068
786 , 0.174757
787 , 0.360511
788 , 0.209302
789 , 0.313855
790 , 0.217496
791 , 0.438944
792 , 0.224589
793 , 0.603993
794 , 0.273349
795 , 0.288973
796 , 0.174757
797 , 0.174757
798 , 0.212439
799 , 0.361545
800 , 0.275452
801 , 0.366512
802 , 0.408947
803 , 0.174757
804 , 0.190476
805 , 1.000000
806 , 0.575000
807 , 0.262439
808 , 0.163934
809 , 0.209302
810 , 0.209302
811 , 0.186035
812 , 0.215650
813 , 0.174757
814 , 0.305078
815 , 0.260870
816 , 0.265970
817 , 0.213811
818 , 0.262881
819 , 0.260870
820 , 0.249780
821 , 0.253265
822 , 0.306825
823 , 0.427013
824 , 0.292615
825 , 0.174757
826 , 0.174757
827 , 0.174757
828 , 0.410397
829 , 0.256549
830 , 0.715999
831 , 0.174757
832 , 0.330289
833 , 0.419854
834 , 0.270109
835 , 0.386908
836 , 0.270880
837 , 0.167832
838 , 0.180723
839 , 0.260870
840 , 0.260870
841 , 0.204363
842 , 0.222076
843 , 0.385542
844 , 0.170732
845 , 0.180723
846 , 0.257282
847 , 0.174757
848 , 0.174757
849 , 0.385542
850 , 0.414802
851 , 0.997029
852 , 0.170732
853 , 0.243514
854 , 0.274390
855 , 1.000000
856 , 0.209302
857 , 0.209302
858 , 0.385542
859 , 0.183670
860 , 0.180723
861 , 0.190476
862 , 0.180723
863 , 0.198169
864 , 0.185190
865 , 0.580337
866 , 0.224357
867 , 0.903499
868 , 0.741090
869 , 0.284355
870 , 0.333790
871 , 0.365855
872 , 0.436523
873 , 0.519709
874 , 0.281396
875 , 0.998797
876 , 0.837972
877 , 0.580337
878 , 0.824920
879 , 0.998088
880 , 0.190476
881 , 0.333790
882 , 0.456493
883 , 0.296311
884 , 0.174757
885 , 0.446326
886 , 0.380692
887 , 1.000000
888 , 0.383048
889 , 0.998123
890 , 0.207594
891 , 0.190545
892 , 0.209302
893 , 0.903499
894 , 0.196966
895 , 0.375743
896 , 0.222664
897 , 0.184836
898 , 0.198133
899 , 0.296311
900 , 0.199361
901 , 0.202060
902 , 0.843705
903 , 0.209302
904 , 0.286713
905 , 0.283393
906 , 0.174757
907 , 0.575000
908 , 0.281396
909 , 0.320258
910 , 0.556953
911 , 0.180723
912 , 0.180723
913 , 0.430780
914 , 0.190476
915 , 0.892751
916 , 0.205102
917 , 0.385542
918 , 0.460317
919 , 0.245020
920 , 1.000000
921 , 0.174757
922 , 0.767296
923 , 0.714758
924 , 0.174757
925 , 0.209302
926 , 1.000000
927 , 0.304045
928 , 0.180723
929 , 0.402946
930 , 0.175602
931 , 0.185581
932 , 0.590459
933 , 0.482890
934 , 0.326733
935 , 0.657102
936 , 0.551082
937 , 0.165644
938 , 0.519709
939 , 0.180723
940 , 0.180723
941 , 0.180723
942 , 0.180723
943 , 0.249386
944 , 0.998088
945 , 0.460317
946 , 0.409429
947 , 0.209302
948 , 0.994291
949 , 0.546996
950 , 0.209302
951 , 0.198133
952 , 0.256831
953 , 0.170732
954 , 0.170732
955 , 0.170732
956 , 0.170732
957 , 0.843705
958 , 0.209302
959 , 0.639244
960 , 0.838551
961 , 1.000000
962 , 1.000000
963 , 0.190476
964 , 0.190476
965 , 0.190476
966 , 0.238953
967 , 0.419495
968 , 0.898861
969 , 0.240510
970 , 0.336765
971 , 0.240510
972 , 0.209302
973 , 0.169088
974 , 0.209302
975 , 0.176984
976 , 0.169088
977 , 0.180723
978 , 0.531994
979 , 0.474434
980 , 0.209302
981 , 0.508537
982 , 0.239675
983 , 0.170732
984 , 0.167832
985 , 0.180723
986 , 0.180723
987 , 0.209302
988 , 0.659205
989 , 0.554626
990 , 0.260870
991 , 0.180723
992 , 0.281287
993 , 0.281287
994 , 0.465629
995 , 0.217766
996 , 0.336765
997 , 0.171221
998 , 0.171221
999 , 0.171221
1000 , 0.171221
1001 , 0.171221
1002 , 0.209302
1003 , 0.397992
1004 , 0.397992
1005 , 0.873348
1006 , 0.397992
1007 , 0.209302
1008 , 0.209302
1009 , 0.209302
1010 , 0.243446
1011 , 0.190476
1012 , 0.209302
1013 , 0.190476
1014 , 0.243446
1015 , 0.190476
1016 , 0.170732
1017 , 0.212041
1018 , 0.174757
1019 , 0.389905
1020 , 0.389905
1021 , 0.209302
1022 , 0.209302
1023 , 0.365855
1024 , 0.365855
1025 , 0.999998
1026 , 0.419854
1027 , 0.741090
1028 , 0.889233
1029 , 0.190476
1030 , 0.924695
1031 , 0.475264
1032 , 0.209302
1033 , 0.190476
1034 , 0.190476
1035 , 0.165644
1036 , 0.231235
1037 , 0.260870
1038 , 0.276694
1039 , 0.190758
1040 , 0.234660
1041 , 0.180723
1042 , 0.209302
1043 , 0.232445
1044 , 0.234660
1045 , 0.329510
1046 , 0.209302
1047 , 0.323672
1048 , 0.260870
1049 , 0.170732
1050 , 0.720739
1051 , 0.209302
1052 , 0.194477
1053 , 0.924695
1054 , 0.260870
1055 , 0.203968
1056 , 0.209302
1057 , 0.174757
1058 , 0.539701
1059 , 0.209302
1060 , 0.339806
1061 , 0.249307
1062 , 0.483766
1063 , 0.260870
1064 , 0.368330
1065 , 0.892751
1066 , 0.447154
1067 , 0.483766
1068 , 0.370896
1069 , 0.364348
1070 , 0.286713
1071 , 0.198647
1072 , 0.312093
1073 , 0.201205
1074 , 0.174757
1075 , 0.174757
1076 , 0.209302
1077 , 0.190476
1078 , 0.275452
1079 , 0.167832
1080 , 0.274367
1081 , 0.261621
1082 , 0.385542
1083 , 0.209302
1084 , 0.265780
1085 , 0.190476
1086 , 0.183352
1087 , 0.496627
1088 , 0.204577
1089 , 0.345104
1090 , 0.354518
1091 , 0.265900
1092 , 0.253486
1093 , 0.162562
1094 , 0.351007
1095 , 0.212158
1096 , 0.250361
1097 , 0.244268
1098 , 0.180723
1099 , 0.260870
1100 , 0.329331
1101 , 0.599213
1102 , 0.581504
1103 , 0.190476
1104 , 0.226016
1105 , 0.442623
1106 , 0.260870
1107 , 0.245431
1108 , 0.308943
1109 , 0.460317
1110 , 0.209302
1111 , 0.209302
1112 , 0.267711
1113 , 0.627119
1114 , 0.246305
1115 , 0.490988
1116 , 0.231235
1117 , 0.360755
1118 , 0.180723
1119 , 0.157025
1120 , 0.472595
1121 , 0.227273
1122 , 0.243570
1123 , 0.677556
1124 , 0.677556
1125 , 0.375992
1126 , 0.170732
1127 , 0.190476
1128 , 0.161888
1129 , 0.180723
1130 , 0.292354
1131 , 0.903499
1132 , 0.194439
1133 , 0.321318
1134 , 0.188404
1135 , 0.180723
1136 , 0.180723
1137 , 0.209302
1138 , 0.203968
1139 , 1.000000
1140 , 0.180723
1141 , 0.210112
1142 , 0.246305
1143 , 0.240397
1144 , 0.294558
1145 , 0.439472
1146 , 0.327597
1147 , 0.246305
1148 , 0.264705
1149 , 0.190476
1150 , 0.209302
1151 , 0.181970
1152 , 0.245077
1153 , 0.209302
1154 , 0.170732
1155 , 0.167832
1156 , 0.167832
1157 , 0.167832
1158 , 0.190476
1159 , 0.276694
1160 , 0.308943
1161 , 0.308943
1162 , 0.742981
1163 , 0.497999
1164 , 0.170732
1165 , 0.209302
1166 , 0.173129
1167 , 0.237534
1168 , 0.203588
1169 , 0.575000
1170 , 0.262778
1171 , 0.190476
1172 , 0.209302
1173 , 0.369246
1174 , 0.211189
1175 , 0.209302
1176 , 0.239474
1177 , 0.180723
1178 , 0.180723
1179 , 0.232506
1180 , 0.167832
1181 , 0.162454
1182 , 0.190476
1183 , 0.471118
1184 , 0.552537
1185 , 0.385542
1186 , 0.664363
1187 , 0.478927
1188 , 0.663021
1189 , 0.170732
1190 , 0.650190
1191 , 0.209302
1192 , 0.317269
1193 , 0.209302
1194 , 0.264886
1195 , 0.260870
1196 , 0.260870
1197 , 0.161435
1198 , 0.274818
1199 , 0.195320
1200 , 0.583999
1201 , 0.483766
1202 , 0.778095
1203 , 0.179709
1204 , 0.190476
1205 , 1.000000
1206 , 0.261621
1207 , 0.174757
1208 , 0.447154
1209 , 0.200991
1210 , 0.260870
1211 , 0.329331
1212 , 0.384738
1213 , 0.460317
1214 , 0.214174
1215 , 0.167832
1216 , 0.173668
1217 , 0.601389
1218 , 0.221325
1219 , 0.892751
1220 , 0.180723
1221 , 0.190476
1222 , 0.301582
1223 , 0.267548
1224 , 0.180723
1225 , 0.312632
1226 , 0.492739
1227 , 0.190476
1228 , 0.209302
1229 , 0.313901
1230 , 0.359524
1231 , 0.179651
1232 , 0.706097
1233 , 0.359936
1234 , 0.669903
1235 , 0.583999
1236 , 0.421176
1237 , 0.190476
1238 , 0.180723
1239 , 0.265148
1240 , 0.327597
1241 , 0.180723
1242 , 0.200504
1243 , 0.279926
1244 , 0.166505
1245 , 1.000000
1246 , 0.174610
1247 , 0.259875
1248 , 0.162562
1249 , 0.410517
1250 , 0.371395
1251 , 0.161435
1252 , 0.222209
1253 , 0.576177
1254 , 0.483766
1255 , 0.209302
1256 , 1.000000
1257 , 0.804971
1258 , 1.000000
1259 , 0.794078
1260 , 1.000000
1261 , 1.000000
1262 , 1.000000
1263 , 1.000000
1264 , 0.891468
1265 , 1.000000
1266 , 0.891468
1267 , 0.891468
1268 , 1.000000
1269 , 0.190476
1270 , 0.853132
1271 , 0.926611
1272 , 1.000000
1273 , 0.937095
1274 , 1.000000
1275 , 1.000000
1276 , 0.654892
1277 , 1.000000
1278 , 1.000000
1279 , 0.190476
1280 , 0.937095
1281 , 0.209302
1282 , 0.209302
1283 , 0.209302
1284 , 1.000000
1285 , 1.000000
1286 , 0.799149
1287 , 0.180723
1288 , 0.264918
1289 , 0.174757
1290 , 0.475682
1291 , 0.190476
1292 , 0.209302
1293 , 0.271012
1294 , 0.289896
1295 , 0.193757
1296 , 0.174757
1297 , 0.180723
1298 , 0.271012
1299 , 0.241038
1300 , 0.190476
1301 , 0.241038
1302 , 0.190476
1303 , 0.190476
1304 , 0.876788
1305 , 0.583087
1306 , 0.300412
1307 , 0.246278
1308 , 0.323696
1309 , 0.301488
1310 , 0.180723
1311 , 0.373781
1312 , 0.490988
1313 , 0.260870
1314 , 0.176984
1315 , 0.286713
1316 , 1.000000
1317 , 0.349727
1318 , 0.262439
1319 , 0.219539
1320 , 0.190476
1321 , 0.166190
1322 , 0.735567
1323 , 0.825020
1324 , 0.209302
1325 , 0.190476
1326 , 0.739664
1327 , 0.403464
1328 , 0.190476
1329 , 0.245846
1330 , 1.000000
1331 , 0.175813
1332 , 0.209302
1333 , 0.209302
1334 , 0.847996
1335 , 0.207590
1336 , 0.490988
1337 , 0.224638
1338 , 0.460317
1339 , 0.490988
1340 , 0.260870
1341 , 0.209302
1342 , 0.425937
1343 , 0.398897
1344 , 0.221018
1345 , 0.643339
1346 , 0.409334
1347 , 0.569277
1348 , 0.425937
1349 , 0.425937
1350 , 0.365474
1351 , 0.174757
1352 , 0.209302
1353 , 0.459690
1354 , 0.190476
1355 , 0.209302
1356 , 0.544846
1357 , 0.209302
1358 , 0.821522
1359 , 0.821522
1360 , 0.274818
1361 , 0.209302
1362 , 0.294168
1363 , 0.262434
1364 , 0.191803
1365 , 0.507895
1366 , 0.178860
1367 , 0.251646
1368 , 0.201455
1369 , 0.774461
1370 , 0.260870
1371 , 1.000000
1372 , 0.492591
1373 , 0.190476
1374 , 0.433333
1375 , 0.410397
1376 , 0.251190
1377 , 0.407511
1378 , 0.433333
1379 , 0.201455
1380 , 0.194477
1381 , 0.332460
1382 , 0.401656
1383 , 0.209302
1384 , 0.625086
1385 , 0.419002
1386 , 0.433333
1387 , 0.445652
1388 , 0.500241
1389 , 0.209302
1390 , 0.191777
1391 , 0.359936
1392 , 0.180723
1393 , 0.216567
1394 , 0.601757
1395 , 0.180723
1396 , 0.487132
1397 , 0.418722
1398 , 1.000000
1399 , 0.167832
1400 , 0.433333
1401 , 0.231928
1402 , 1.000000
1403 , 0.209302
1404 , 0.304525
1405 , 1.000000
1406 , 0.328634
1407 , 0.590500
1408 , 0.276488
1409 , 0.456628
1410 , 0.425226
1411 , 0.385542
1412 , 0.499147
1413 , 0.260870
1414 , 0.313258
1415 , 0.433333
1416 , 0.260870
1417 , 0.433333
1418 , 0.209302
1419 , 0.456628
1420 , 0.174757
1421 , 0.278744
1422 , 0.424948
1423 , 0.254386
1424 , 0.382063
1425 , 0.451323
1426 , 0.336190
1427 , 0.612136
1428 , 0.224881
1429 , 0.299123
1430 , 0.209302
1431 , 0.190476
1432 , 0.190476
1433 , 0.439734
1434 , 0.208621
1435 , 0.256831
1436 , 0.230453
1437 , 0.209302
1438 , 0.435897
1439 , 0.382063
1440 , 0.433333
1441 , 0.260870
1442 , 0.320719
1443 , 0.628705
1444 , 0.433333
1445 , 1.000000
1446 , 0.433333
1447 , 0.247501
1448 , 0.190476
1449 , 0.209302
1450 , 0.433333
1451 , 0.494072
1452 , 0.494072
1453 , 0.452692
1454 , 0.237534
1455 , 0.440746
1456 , 0.433333
1457 , 0.723577
1458 , 0.260870
1459 , 0.249596
1460 , 0.497999
1461 , 0.209302
1462 , 0.433333
1463 , 0.213811
1464 , 0.320719
1465 , 0.190476
1466 , 0.761884
1467 , 0.209302
1468 , 0.174757
1469 , 0.261052
1470 , 0.209302
1471 , 0.246305
1472 , 0.178883
1473 , 0.209302
1474 , 0.574640
1475 , 0.209302
1476 , 0.190476
1477 , 0.375810
1478 , 0.347084
1479 , 0.308943
1480 , 0.433333
1481 , 0.409429
1482 , 0.479696
1483 , 0.331087
1484 , 0.162562
1485 , 0.174757
1486 , 0.256831
1487 , 0.190476
1488 , 0.492591
1489 , 0.433333
1490 , 0.209302
1491 , 0.602144
1492 , 0.174757
1493 , 0.180723
1494 , 0.174757
1495 , 0.174757
1496 , 0.174757
1497 , 1.000000
1498 , 0.209302
